o_orderid,o_hq,o_manuid,o_dealerid,o_carid
8735,10,75,97,8735
8736,10,88,127,8736
8737,10,53,38,8737
8738,10,109,60,8738
8739,10,11,173,8739
8740,10,67,186,8740
8741,10,66,8,8741
8742,10,178,135,8742
8743,10,82,40,8743
8744,10,57,29,8744
8745,10,65,113,8745
8746,10,16,13,8746
8747,10,135,66,8747
8748,10,26,10,8748
8749,10,195,53,8749
8750,10,149,104,8750
8751,10,105,15,8751
8752,10,23,11,8752
8753,10,189,111,8753
8754,10,103,118,8754
8755,10,27,154,8755
8756,10,65,164,8756
8757,10,200,91,8757
8758,10,179,96,8758
8759,10,17,160,8759
8760,10,70,43,8760
8761,10,189,153,8761
8762,10,119,17,8762
8763,10,19,53,8763
8764,10,112,189,8764
8765,10,115,65,8765
8766,10,172,172,8766
8767,10,2,84,8767
8768,10,172,118,8768
8769,10,7,59,8769
8770,10,41,190,8770
8771,18,81,199,8771
8772,18,35,109,8772
8773,18,61,33,8773
8774,18,43,9,8774
8775,18,47,154,8775
8776,18,91,19,8776
8777,18,32,57,8777
8778,18,8,78,8778
8779,18,70,12,8779
8780,18,94,186,8780
8781,18,179,65,8781
8782,18,99,117,8782
8783,18,89,153,8783
8784,18,33,95,8784
8785,18,68,1,8785
8786,18,149,11,8786
8787,18,199,179,8787
8788,18,6,143,8788
8789,18,12,154,8789
8790,18,174,160,8790
8791,18,166,37,8791
8792,18,81,137,8792
8793,18,115,184,8793
8794,18,146,74,8794
8795,18,154,85,8795
8796,18,74,71,8796
8797,18,68,160,8797
8798,18,192,23,8798
8799,18,59,166,8799
8800,18,97,82,8800
8801,18,114,71,8801
8802,18,20,107,8802
8803,18,120,88,8803
8804,18,81,73,8804
8805,18,150,35,8805
8806,18,63,152,8806
8807,18,89,18,8807
8808,18,199,112,8808
8809,18,61,151,8809
8810,18,82,85,8810
8811,18,41,2,8811
8812,18,103,134,8812
8813,18,74,57,8813
8814,18,80,144,8814
8815,18,28,82,8815
8816,18,5,196,8816
8817,18,155,135,8817
8818,18,26,162,8818
8819,18,79,170,8819
8820,18,36,195,8820
8821,18,69,11,8821
8822,18,26,179,8822
8823,18,112,28,8823
8824,18,58,138,8824
8825,18,84,185,8825
8826,18,20,118,8826
8827,18,98,181,8827
8828,18,93,8,8828
8829,18,187,154,8829
8830,18,62,187,8830
8831,18,15,140,8831
8832,18,120,63,8832
8833,18,196,113,8833
8834,18,66,11,8834
8835,18,36,127,8835
8836,18,168,57,8836
8837,18,95,196,8837
8838,18,100,44,8838
8839,18,51,39,8839
8840,18,45,131,8840
8841,18,185,133,8841
8842,18,173,72,8842
8843,18,91,151,8843
8844,18,22,12,8844
8845,18,103,25,8845
8846,18,25,182,8846
8847,18,178,155,8847
8848,18,25,91,8848
8849,18,119,1,8849
8850,18,144,126,8850
8851,18,83,79,8851
8852,18,85,108,8852
8853,18,89,137,8853
8854,18,196,12,8854
8855,18,179,78,8855
8856,18,16,167,8856
8857,18,146,27,8857
8858,18,189,87,8858
8859,18,15,188,8859
8860,18,133,19,8860
8861,18,61,167,8861
8862,18,56,39,8862
8863,18,71,167,8863
8864,18,35,199,8864
8865,18,16,100,8865
8866,18,81,124,8866
8867,18,107,1,8867
8868,18,136,109,8868
8869,18,141,197,8869
8870,18,6,186,8870
8871,18,44,25,8871
8872,18,51,19,8872
8873,18,28,101,8873
8874,18,170,130,8874
8875,18,17,68,8875
8876,18,27,143,8876
8877,18,200,139,8877
8878,18,69,81,8878
8879,18,52,127,8879
8880,18,31,91,8880
8881,18,74,148,8881
8882,18,59,184,8882
8883,18,18,117,8883
8884,18,196,26,8884
8885,18,26,164,8885
8886,18,175,136,8886
8887,18,81,110,8887
8888,18,192,94,8888
8889,18,63,160,8889
8890,18,169,161,8890
8891,18,153,37,8891
8892,18,156,158,8892
8893,18,153,174,8893
8894,18,139,79,8894
8895,18,118,118,8895
8896,18,112,175,8896
8897,18,106,57,8897
8898,18,93,65,8898
8899,18,40,171,8899
8900,18,86,86,8900
8901,18,145,193,8901
8902,18,19,52,8902
8903,18,111,196,8903
8904,18,39,61,8904
8905,18,52,10,8905
8906,18,64,143,8906
8907,18,41,97,8907
8908,18,2,124,8908
8909,18,153,170,8909
8910,18,43,55,8910
8911,18,91,31,8911
8912,18,169,34,8912
8913,18,40,149,8913
8914,18,139,49,8914
8915,18,167,54,8915
8916,18,144,117,8916
8917,18,37,173,8917
8918,18,107,131,8918
8919,18,21,154,8919
8920,18,120,85,8920
8921,18,168,34,8921
8922,18,123,25,8922
8923,18,140,108,8923
8924,18,56,151,8924
8925,18,178,162,8925
8926,18,103,181,8926
8927,18,33,168,8927
8928,18,77,139,8928
8929,18,50,7,8929
8930,18,136,77,8930
8931,18,79,105,8931
8932,18,32,48,8932
8933,18,168,26,8933
8934,18,1,106,8934
8935,18,144,37,8935
8936,18,133,154,8936
8937,18,47,27,8937
8938,18,146,177,8938
8939,18,133,7,8939
8940,18,94,175,8940
8941,18,8,171,8941
8942,18,42,59,8942
8943,18,199,99,8943
8944,18,5,116,8944
8945,18,46,13,8945
8946,18,73,11,8946
8947,18,24,172,8947
8948,18,100,92,8948
8949,18,94,35,8949
8950,18,50,6,8950
8951,18,20,132,8951
8952,18,151,2,8952
8953,18,91,180,8953
8954,18,86,186,8954
8955,18,129,45,8955
8956,18,36,66,8956
8957,18,123,134,8957
8958,18,143,84,8958
8959,18,35,47,8959
8960,18,151,56,8960
8961,18,10,109,8961
8962,18,195,99,8962
8963,18,161,149,8963
8964,18,181,95,8964
8965,18,105,98,8965
8966,18,139,51,8966
8967,18,46,16,8967
8968,18,104,135,8968
8969,18,70,126,8969
8970,18,61,117,8970
8971,18,177,134,8971
8972,18,115,147,8972
8973,18,113,10,8973
8974,18,22,3,8974
8975,18,111,130,8975
8976,18,186,177,8976
8977,18,85,45,8977
8978,18,35,145,8978
8979,18,73,67,8979
8980,18,145,165,8980
8981,18,40,10,8981
8982,18,101,184,8982
8983,18,116,93,8983
8984,18,24,50,8984
8985,18,119,130,8985
8986,18,38,130,8986
8987,18,194,21,8987
8988,18,31,49,8988
8989,18,123,167,8989
8990,18,94,140,8990
8991,18,88,130,8991
8992,18,132,126,8992
8993,18,111,43,8993
8994,18,187,99,8994
8995,18,128,61,8995
8996,18,82,64,8996
8997,18,178,83,8997
8998,18,81,138,8998
8999,18,146,133,8999
9000,18,166,151,9000
9001,18,44,140,9001
9002,18,106,157,9002
9003,18,199,167,9003
9004,18,198,176,9004
9005,18,19,148,9005
9006,18,64,27,9006
9007,18,29,114,9007
9008,18,145,38,9008
9009,18,117,160,9009
9010,18,98,153,9010
9011,18,24,100,9011
9012,18,40,78,9012
9013,18,106,183,9013
9014,18,162,136,9014
9015,18,195,93,9015
9016,18,90,71,9016
9017,18,19,191,9017
9018,18,30,141,9018
9019,18,174,53,9019
9020,18,193,101,9020
9021,18,183,114,9021
9022,18,107,105,9022
9023,2,146,189,9023
9024,2,130,37,9024
9025,2,63,51,9025
9026,2,5,44,9026
9027,2,180,184,9027
9028,2,9,65,9028
9029,2,65,103,9029
9030,2,139,128,9030
9031,2,62,136,9031
9032,2,24,80,9032
9033,2,195,59,9033
9034,2,181,137,9034
9035,2,28,191,9035
9036,2,95,183,9036
9037,2,30,71,9037
9038,2,74,17,9038
9039,2,89,103,9039
9040,2,65,86,9040
9041,2,127,45,9041
9042,2,95,72,9042
9043,2,98,105,9043
9044,2,38,161,9044
9045,2,68,162,9045
9046,2,162,62,9046
9047,2,85,135,9047
9048,2,184,99,9048
9049,2,101,73,9049
9050,2,160,164,9050
9051,2,173,166,9051
9052,2,18,104,9052
9053,2,153,165,9053
9054,2,185,186,9054
9055,2,63,186,9055
9056,2,151,82,9056
9057,2,50,17,9057
9058,2,2,128,9058
9059,2,187,77,9059
9060,2,10,77,9060
9061,2,93,138,9061
9062,2,125,92,9062
9063,2,17,176,9063
9064,2,173,8,9064
9065,2,149,179,9065
9066,2,189,132,9066
9067,2,24,177,9067
9068,2,138,32,9068
9069,2,198,171,9069
9070,2,146,176,9070
9071,2,96,132,9071
9072,2,84,107,9072
9073,2,27,169,9073
9074,2,132,25,9074
9075,2,152,134,9075
9076,2,152,52,9076
9077,2,59,20,9077
9078,2,122,20,9078
9079,2,96,146,9079
9080,2,145,153,9080
9081,2,139,159,9081
9082,2,198,114,9082
9083,2,99,11,9083
9084,2,120,105,9084
9085,2,152,47,9085
9086,2,162,138,9086
9087,2,137,121,9087
9088,2,134,114,9088
9089,2,53,11,9089
9090,2,126,50,9090
9091,2,44,190,9091
9092,2,194,189,9092
9093,2,68,100,9093
9094,2,50,74,9094
9095,2,3,117,9095
9096,2,41,149,9096
9097,2,68,102,9097
9098,2,85,91,9098
9099,2,45,120,9099
9100,2,34,135,9100
9101,2,175,76,9101
9102,2,163,44,9102
9103,2,96,189,9103
9104,2,160,173,9104
9105,2,14,48,9105
9106,2,150,17,9106
9107,2,72,67,9107
9108,2,70,61,9108
9109,2,31,87,9109
9110,2,78,115,9110
9111,2,5,18,9111
9112,2,191,84,9112
9113,2,136,32,9113
9114,2,61,45,9114
9115,2,65,126,9115
9116,2,65,42,9116
9117,2,40,82,9117
9118,2,134,3,9118
9119,2,119,128,9119
9120,2,32,158,9120
9121,2,34,71,9121
9122,2,117,136,9122
9123,2,82,192,9123
9124,2,68,89,9124
9125,2,165,150,9125
9126,2,65,194,9126
9127,2,193,97,9127
9128,2,190,17,9128
9129,2,51,187,9129
9130,2,178,125,9130
9131,2,69,31,9131
9132,2,124,103,9132
9133,2,110,30,9133
9134,2,55,166,9134
9135,2,5,39,9135
9136,2,178,180,9136
9137,2,171,151,9137
9138,2,142,189,9138
9139,2,199,58,9139
9140,2,120,191,9140
9141,2,67,194,9141
9142,2,45,125,9142
9143,2,99,83,9143
9144,2,138,77,9144
9145,2,142,51,9145
9146,2,138,161,9146
9147,2,30,55,9147
9148,2,45,125,9148
9149,2,141,96,9149
9150,2,143,111,9150
9151,2,59,19,9151
9152,2,150,73,9152
9153,2,164,41,9153
9154,2,133,117,9154
9155,2,125,150,9155
9156,2,136,8,9156
9157,2,63,63,9157
9158,2,57,9,9158
9159,2,9,130,9159
9160,2,159,54,9160
9161,2,167,47,9161
9162,2,81,46,9162
9163,2,62,178,9163
9164,2,85,49,9164
9165,2,199,126,9165
9166,2,107,16,9166
9167,2,84,92,9167
9168,2,108,27,9168
9169,2,126,71,9169
9170,2,8,119,9170
9171,2,14,42,9171
9172,2,88,199,9172
9173,2,139,167,9173
9174,2,41,186,9174
9175,2,62,55,9175
9176,2,76,196,9176
9177,2,122,172,9177
9178,2,64,78,9178
9179,2,100,110,9179
9180,2,9,62,9180
9181,2,19,168,9181
9182,2,106,120,9182
9183,2,11,83,9183
9184,2,126,61,9184
9185,2,101,61,9185
9186,2,47,157,9186
9187,2,196,155,9187
9188,2,133,111,9188
9189,2,133,49,9189
9190,2,90,119,9190
9191,11,34,173,9191
9192,11,166,96,9192
9193,11,154,99,9193
9194,11,111,155,9194
9195,11,104,171,9195
9196,11,82,147,9196
9197,11,79,185,9197
9198,11,114,161,9198
9199,11,67,128,9199
9200,11,15,57,9200
9201,11,154,128,9201
9202,11,75,174,9202
9203,11,73,86,9203
9204,11,83,119,9204
9205,11,122,169,9205
9206,11,154,123,9206
9207,11,116,11,9207
9208,11,85,182,9208
9209,11,73,23,9209
9210,11,150,141,9210
9211,11,68,188,9211
9212,11,41,142,9212
9213,11,101,42,9213
9214,11,197,112,9214
9215,11,184,133,9215
9216,11,169,28,9216
9217,11,126,100,9217
9218,11,180,125,9218
9219,11,76,200,9219
9220,11,118,139,9220
9221,11,69,24,9221
9222,11,105,21,9222
9223,11,176,29,9223
9224,11,52,101,9224
9225,11,161,165,9225
9226,11,136,80,9226
9227,11,151,109,9227
9228,11,173,33,9228
9229,11,84,84,9229
9230,11,188,85,9230
9231,11,138,66,9231
9232,11,123,141,9232
9233,11,133,36,9233
9234,11,56,109,9234
9235,11,186,191,9235
9236,11,50,21,9236
9237,11,54,94,9237
9238,11,60,36,9238
9239,11,10,21,9239
9240,11,14,103,9240
9241,11,191,30,9241
9242,11,51,184,9242
9243,11,13,35,9243
9244,11,185,161,9244
9245,11,151,178,9245
9246,11,79,139,9246
9247,11,142,198,9247
9248,11,141,192,9248
9249,11,117,145,9249
9250,11,89,124,9250
9251,11,115,107,9251
9252,11,17,100,9252
9253,11,179,120,9253
9254,11,56,21,9254
9255,11,82,110,9255
9256,11,76,120,9256
9257,11,136,119,9257
9258,11,83,65,9258
9259,11,65,165,9259
9260,11,162,59,9260
9261,11,137,143,9261
9262,11,13,56,9262
9263,11,157,183,9263
9264,11,118,13,9264
9265,11,148,13,9265
9266,11,63,118,9266
9267,11,55,145,9267
9268,11,140,34,9268
9269,11,48,8,9269
9270,11,191,125,9270
9271,11,56,37,9271
9272,11,99,47,9272
9273,11,88,191,9273
9274,11,96,145,9274
9275,11,143,161,9275
9276,11,129,4,9276
9277,11,191,60,9277
9278,11,186,17,9278
9279,11,59,75,9279
9280,11,96,146,9280
9281,11,179,36,9281
9282,11,8,65,9282
9283,11,86,107,9283
9284,11,10,8,9284
9285,11,121,62,9285
9286,11,110,189,9286
9287,11,5,41,9287
9288,11,168,118,9288
9289,11,72,188,9289
9290,11,78,109,9290
9291,11,77,27,9291
9292,11,100,198,9292
9293,11,105,151,9293
9294,11,155,49,9294
9295,11,136,192,9295
9296,11,112,52,9296
9297,11,147,146,9297
9298,11,72,137,9298
9299,11,152,27,9299
9300,11,126,10,9300
9301,11,51,47,9301
9302,11,159,180,9302
9303,11,24,25,9303
9304,11,35,76,9304
9305,11,62,101,9305
9306,11,64,132,9306
9307,11,93,5,9307
9308,11,128,70,9308
9309,11,77,151,9309
9310,11,53,170,9310
9311,11,20,120,9311
9312,11,56,170,9312
9313,11,128,156,9313
9314,11,131,95,9314
9315,11,95,64,9315
9316,11,175,81,9316
9317,11,86,180,9317
9318,11,89,165,9318
9319,11,115,123,9319
9320,11,22,50,9320
9321,11,99,102,9321
9322,11,55,154,9322
9323,11,111,189,9323
9324,11,42,198,9324
9325,11,190,47,9325
9326,11,14,112,9326
9327,11,167,156,9327
9328,11,51,125,9328
9329,11,45,197,9329
9330,11,30,191,9330
9331,11,56,158,9331
9332,11,62,41,9332
9333,11,57,153,9333
9334,11,19,109,9334
9335,11,76,149,9335
9336,11,101,20,9336
9337,11,11,23,9337
9338,11,5,130,9338
9339,11,70,152,9339
9340,11,187,156,9340
9341,11,122,100,9341
9342,11,99,127,9342
9343,11,168,96,9343
9344,11,54,185,9344
9345,11,19,165,9345
9346,11,152,72,9346
9347,11,138,155,9347
9348,11,176,178,9348
9349,11,36,79,9349
9350,11,161,19,9350
9351,11,65,41,9351
9352,11,42,183,9352
9353,11,26,91,9353
9354,11,1,123,9354
9355,11,155,92,9355
9356,11,49,185,9356
9357,11,184,51,9357
9358,11,34,187,9358
9359,6,200,64,9359
9360,6,176,64,9360
9361,6,81,70,9361
9362,6,25,1,9362
9363,6,32,101,9363
9364,6,8,24,9364
9365,6,169,74,9365
9366,6,191,119,9366
9367,6,160,2,9367
9368,6,127,124,9368
9369,6,1,16,9369
9370,6,118,171,9370
9371,6,47,194,9371
9372,6,85,183,9372
9373,6,172,196,9373
9374,6,55,62,9374
9375,6,114,74,9375
9376,6,16,170,9376
9377,6,124,189,9377
9378,6,54,89,9378
9379,6,110,196,9379
9380,6,7,90,9380
9381,6,190,160,9381
9382,6,190,157,9382
9383,6,5,21,9383
9384,6,142,69,9384
9385,6,133,136,9385
9386,6,59,8,9386
9387,6,78,110,9387
9388,6,39,120,9388
9389,6,165,48,9389
9390,6,157,183,9390
9391,6,66,49,9391
9392,6,129,7,9392
9393,6,18,122,9393
9394,6,93,30,9394
9395,6,70,119,9395
9396,6,189,81,9396
9397,6,106,5,9397
9398,6,30,152,9398
9399,6,44,95,9399
9400,6,123,151,9400
9401,6,86,110,9401
9402,6,77,145,9402
9403,6,8,51,9403
9404,6,56,175,9404
9405,6,125,74,9405
9406,6,51,195,9406
9407,6,181,170,9407
9408,6,94,19,9408
9409,6,164,55,9409
9410,6,144,54,9410
9411,6,62,21,9411
9412,6,181,84,9412
9413,6,161,184,9413
9414,6,126,76,9414
9415,6,46,38,9415
9416,6,192,165,9416
9417,6,13,70,9417
9418,6,76,12,9418
9419,6,106,196,9419
9420,6,92,98,9420
9421,6,45,12,9421
9422,6,130,91,9422
9423,6,158,65,9423
9424,6,118,182,9424
9425,6,5,123,9425
9426,6,86,185,9426
9427,6,161,75,9427
9428,6,16,23,9428
9429,6,171,77,9429
9430,6,40,166,9430
9431,6,10,185,9431
9432,6,143,123,9432
9433,6,174,127,9433
9434,6,3,62,9434
9435,6,49,128,9435
9436,6,116,89,9436
9437,6,107,70,9437
9438,6,142,32,9438
9439,6,112,150,9439
9440,6,50,50,9440
9441,6,188,180,9441
9442,6,143,112,9442
9443,6,112,108,9443
9444,6,169,94,9444
9445,6,141,91,9445
9446,6,47,176,9446
9447,6,173,81,9447
9448,6,114,109,9448
9449,6,65,124,9449
9450,6,6,133,9450
9451,6,136,167,9451
9452,6,7,107,9452
9453,6,173,94,9453
9454,6,65,154,9454
9455,6,155,1,9455
9456,6,120,141,9456
9457,6,75,70,9457
9458,6,178,170,9458
9459,6,35,183,9459
9460,6,145,67,9460
9461,6,54,108,9461
9462,6,151,64,9462
9463,6,190,66,9463
9464,6,15,125,9464
9465,6,141,156,9465
9466,6,92,168,9466
9467,6,114,138,9467
9468,6,44,94,9468
9469,6,97,29,9469
9470,6,95,60,9470
9471,6,16,71,9471
9472,6,94,171,9472
9473,6,104,105,9473
9474,6,122,125,9474
9475,6,197,59,9475
9476,6,96,162,9476
9477,6,137,70,9477
9478,6,60,13,9478
9479,6,14,53,9479
9480,6,33,43,9480
9481,6,39,129,9481
9482,6,155,4,9482
9483,6,114,45,9483
9484,6,97,30,9484
9485,6,175,147,9485
9486,6,38,92,9486
9487,6,199,55,9487
9488,6,148,45,9488
9489,6,103,47,9489
9490,6,33,84,9490
9491,6,141,11,9491
9492,6,1,2,9492
9493,6,100,188,9493
9494,6,28,82,9494
9495,6,157,194,9495
9496,6,107,148,9496
9497,6,5,82,9497
9498,6,90,107,9498
9499,6,1,163,9499
9500,6,5,102,9500
9501,6,199,159,9501
9502,6,13,96,9502
9503,6,175,181,9503
9504,6,166,83,9504
9505,6,56,87,9505
9506,6,90,194,9506
9507,6,87,123,9507
9508,6,76,130,9508
9509,6,57,77,9509
9510,6,37,6,9510
9511,6,47,136,9511
9512,6,67,184,9512
9513,6,22,164,9513
9514,6,89,183,9514
9515,6,47,49,9515
9516,6,52,101,9516
9517,6,61,109,9517
9518,6,153,165,9518
9519,6,122,159,9519
9520,6,154,4,9520
9521,6,13,139,9521
9522,6,16,74,9522
9523,6,84,138,9523
9524,6,138,8,9524
9525,6,15,128,9525
9526,6,50,16,9526
9527,6,164,177,9527
9528,6,152,191,9528
9529,6,137,155,9529
9530,6,17,135,9530
9531,6,199,169,9531
9532,6,35,142,9532
9533,6,165,136,9533
9534,6,24,76,9534
9535,6,91,60,9535
9536,6,73,147,9536
9537,6,59,129,9537
9538,6,34,37,9538
9539,6,40,181,9539
9540,6,6,182,9540
9541,6,47,1,9541
9542,6,13,200,9542
9543,6,71,200,9543
9544,6,182,48,9544
9545,6,87,55,9545
9546,6,176,90,9546
9547,6,81,35,9547
9548,6,33,4,9548
9549,6,172,33,9549
9550,6,44,98,9550
9551,6,124,45,9551
9552,6,192,55,9552
9553,6,28,192,9553
9554,6,56,37,9554
9555,6,103,49,9555
9556,6,56,122,9556
9557,6,32,152,9557
9558,6,121,106,9558
9559,6,32,109,9559
9560,6,119,5,9560
9561,6,132,15,9561
9562,6,142,182,9562
9563,6,189,170,9563
9564,6,162,194,9564
9565,6,170,62,9565
9566,6,9,103,9566
9567,6,193,23,9567
9568,6,68,90,9568
9569,6,73,72,9569
9570,6,3,15,9570
9571,6,111,164,9571
9572,6,8,34,9572
9573,6,79,85,9573
9574,6,31,67,9574
9575,6,116,55,9575
9576,6,82,121,9576
9577,6,181,127,9577
9578,6,192,195,9578
9579,6,18,181,9579
9580,6,32,33,9580
9581,6,173,170,9581
9582,6,33,47,9582
9583,6,98,169,9583
9584,6,28,5,9584
9585,6,179,26,9585
9586,6,157,167,9586
9587,6,6,94,9587
9588,6,69,149,9588
9589,6,118,37,9589
9590,6,144,171,9590
9591,6,92,149,9591
9592,6,138,94,9592
9593,6,126,170,9593
9594,6,9,168,9594
9595,6,186,49,9595
9596,6,192,66,9596
9597,6,37,67,9597
9598,6,183,143,9598
9599,6,184,162,9599
9600,6,91,165,9600
9601,6,137,132,9601
9602,6,47,8,9602
9603,6,109,139,9603
9604,6,115,177,9604
9605,6,181,190,9605
9606,6,33,164,9606
9607,6,9,169,9607
9608,6,161,187,9608
9609,6,71,2,9609
9610,6,169,59,9610
9611,6,85,136,9611
9612,6,75,94,9612
9613,6,109,95,9613
9614,6,135,21,9614
9615,6,9,82,9615
9616,6,196,110,9616
9617,6,58,98,9617
9618,6,163,160,9618
9619,6,156,87,9619
9620,6,18,39,9620
9621,6,38,111,9621
9622,6,136,185,9622
9623,6,170,160,9623
9624,6,66,160,9624
9625,6,163,118,9625
9626,6,113,166,9626
9627,6,136,15,9627
9628,6,132,125,9628
9629,6,105,169,9629
9630,6,126,166,9630
9631,6,45,41,9631
9632,6,52,167,9632
9633,6,147,83,9633
9634,6,7,140,9634
9635,6,6,31,9635
9636,6,18,170,9636
9637,6,130,119,9637
9638,6,4,43,9638
9639,6,188,21,9639
9640,6,99,93,9640
9641,6,131,47,9641
9642,6,96,18,9642
9643,6,160,2,9643
9644,6,69,157,9644
9645,6,100,94,9645
9646,6,118,150,9646
9647,6,118,52,9647
9648,6,112,13,9648
9649,6,23,10,9649
9650,6,171,63,9650
9651,6,99,160,9651
9652,6,39,94,9652
9653,6,62,91,9653
9654,6,2,118,9654
9655,6,32,189,9655
9656,6,115,5,9656
9657,6,12,120,9657
9658,6,23,14,9658
9659,6,163,122,9659
9660,6,68,72,9660
9661,6,160,175,9661
9662,6,68,143,9662
9663,6,87,47,9663
9664,6,162,85,9664
9665,6,88,97,9665
9666,6,151,155,9666
9667,6,194,5,9667
9668,6,52,177,9668
9669,6,184,180,9669
9670,6,171,8,9670
9671,6,165,109,9671
9672,6,107,178,9672
9673,6,191,75,9673
9674,6,66,128,9674
9675,6,36,177,9675
9676,6,113,163,9676
9677,6,88,188,9677
9678,6,5,8,9678
9679,6,60,132,9679
9680,6,30,132,9680
9681,6,53,77,9681
9682,6,190,175,9682
9683,6,51,64,9683
9684,6,178,41,9684
9685,6,133,180,9685
9686,6,148,8,9686
9687,6,67,2,9687
9688,6,121,74,9688
9689,6,33,28,9689
9690,6,160,177,9690
9691,6,62,37,9691
9692,6,99,176,9692
9693,6,3,43,9693
9694,6,16,90,9694
9695,1,50,184,9695
9696,1,121,21,9696
9697,1,109,32,9697
9698,1,59,47,9698
9699,1,195,87,9699
9700,1,39,164,9700
9701,1,69,7,9701
9702,1,40,119,9702
9703,1,45,14,9703
9704,1,27,145,9704
9705,1,24,93,9705
9706,1,83,145,9706
9707,1,145,46,9707
9708,1,48,178,9708
9709,1,40,19,9709
9710,1,33,178,9710
9711,1,170,87,9711
9712,1,56,90,9712
9713,1,53,131,9713
9714,1,58,200,9714
9715,1,28,125,9715
9716,1,54,143,9716
9717,1,72,11,9717
9718,1,155,101,9718
9719,1,32,69,9719
9720,1,68,55,9720
9721,1,99,157,9721
9722,1,20,67,9722
9723,1,45,48,9723
9724,1,108,148,9724
9725,1,78,80,9725
9726,1,137,164,9726
9727,1,61,116,9727
9728,1,152,144,9728
9729,1,60,164,9729
9730,1,165,128,9730
9731,1,17,51,9731
9732,1,178,137,9732
9733,1,18,26,9733
9734,1,93,53,9734
9735,1,82,104,9735
9736,1,76,181,9736
9737,1,91,105,9737
9738,1,104,173,9738
9739,1,129,120,9739
9740,1,58,193,9740
9741,1,193,175,9741
9742,1,59,76,9742
9743,1,64,158,9743
9744,1,1,4,9744
9745,1,11,191,9745
9746,1,2,44,9746
9747,1,32,43,9747
9748,1,182,172,9748
9749,1,40,36,9749
9750,1,94,32,9750
9751,1,37,198,9751
9752,1,58,128,9752
9753,1,159,8,9753
9754,1,48,198,9754
9755,1,137,135,9755
9756,1,196,77,9756
