c_carid,c_model,c_make,c_year,c_color,c_engine,c_transmission,c_class,c_tint,c_convertible,c_carbonPackage
8316,GT3RS,PORCHE,2021,YELLOW,V6,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8317,GT3RS,PORCHE,2021,GREEN,V6,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8318,GT3RS,PORCHE,2021,WHITE,V6,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8319,GT3RS,PORCHE,2021,BLACK,V6,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8320,GT3RS,PORCHE,2021,RED,V6,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8321,GT3RS,PORCHE,2021,BLUE,V6,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8322,GT3RS,PORCHE,2021,GREY,V6,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8323,GT3RS,PORCHE,2021,YELLOW,V6,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8324,GT3RS,PORCHE,2021,GREEN,V6,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8325,GT3RS,PORCHE,2021,WHITE,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8326,GT3RS,PORCHE,2021,BLACK,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8327,GT3RS,PORCHE,2021,RED,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8328,GT3RS,PORCHE,2021,BLUE,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8329,GT3RS,PORCHE,2021,GREY,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8330,GT3RS,PORCHE,2021,YELLOW,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8331,GT3RS,PORCHE,2021,GREEN,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8332,GT3RS,PORCHE,2021,WHITE,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8333,GT3RS,PORCHE,2021,BLACK,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8334,GT3RS,PORCHE,2021,RED,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8335,GT3RS,PORCHE,2021,BLUE,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8336,GT3RS,PORCHE,2021,GREY,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8337,GT3RS,PORCHE,2021,YELLOW,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8338,GT3RS,PORCHE,2021,GREEN,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,YES,NO
8339,GT3RS,PORCHE,2021,WHITE,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8340,GT3RS,PORCHE,2021,BLACK,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8341,GT3RS,PORCHE,2021,RED,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8342,GT3RS,PORCHE,2021,BLUE,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8343,GT3RS,PORCHE,2021,GREY,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8344,GT3RS,PORCHE,2021,YELLOW,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8345,GT3RS,PORCHE,2021,GREEN,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8346,GT3RS,PORCHE,2021,WHITE,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8347,GT3RS,PORCHE,2021,BLACK,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8348,GT3RS,PORCHE,2021,RED,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8349,GT3RS,PORCHE,2021,BLUE,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8350,GT3RS,PORCHE,2021,GREY,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8351,GT3RS,PORCHE,2021,YELLOW,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8352,GT3RS,PORCHE,2021,GREEN,I4,7-SPEED-MANUEL,SPORTS ,NO,YES,NO
8353,GT3RS,PORCHE,2021,BLACK,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8354,GT3RS,PORCHE,2021,RED,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8355,GT3RS,PORCHE,2021,BLUE,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8356,GT3RS,PORCHE,2021,GREY,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8357,GT3RS,PORCHE,2021,YELLOW,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8358,GT3RS,PORCHE,2021,GREEN,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8359,GT3RS,PORCHE,2021,WHITE,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8360,GT3RS,PORCHE,2021,BLACK,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8361,GT3RS,PORCHE,2021,RED,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8362,GT3RS,PORCHE,2021,BLUE,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8363,GT3RS,PORCHE,2021,GREY,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8364,GT3RS,PORCHE,2021,YELLOW,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8365,GT3RS,PORCHE,2021,GREEN,V8,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8366,GT3RS,PORCHE,2021,WHITE,V8,7-SPEED-AUTOMATIC,SPORTS ,NO,NO,NO
8367,GT3RS,PORCHE,2021,BLACK,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8368,GT3RS,PORCHE,2021,RED,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8369,GT3RS,PORCHE,2021,BLUE,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8370,GT3RS,PORCHE,2021,GREY,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8371,GT3RS,PORCHE,2021,YELLOW,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8372,GT3RS,PORCHE,2021,GREEN,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8373,GT3RS,PORCHE,2021,WHITE,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8374,GT3RS,PORCHE,2021,BLACK,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8375,GT3RS,PORCHE,2021,RED,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8376,GT3RS,PORCHE,2021,BLUE,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8377,GT3RS,PORCHE,2021,GREY,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8378,GT3RS,PORCHE,2021,YELLOW,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8379,GT3RS,PORCHE,2021,GREEN,V8,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8380,GT3RS,PORCHE,2021,WHITE,V6,7-SPEED-MANUEL,SPORTS ,YES,NO,NO
8381,GT3RS,PORCHE,2021,BLACK,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8382,GT3RS,PORCHE,2021,RED,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8383,GT3RS,PORCHE,2021,BLUE,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8384,GT3RS,PORCHE,2021,GREY,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8385,GT3RS,PORCHE,2021,YELLOW,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8386,GT3RS,PORCHE,2021,GREEN,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8387,GT3RS,PORCHE,2021,WHITE,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8388,GT3RS,PORCHE,2021,BLACK,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8389,GT3RS,PORCHE,2021,RED,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8390,GT3RS,PORCHE,2021,BLUE,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8391,GT3RS,PORCHE,2021,GREY,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8392,GT3RS,PORCHE,2021,YELLOW,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8393,GT3RS,PORCHE,2021,GREEN,V6,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8394,GT3RS,PORCHE,2021,WHITE,V6,7-SPEED-AUTOMATIC,SPORTS ,NO,NO,NO
8395,GT3RS,PORCHE,2021,BLACK,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8396,GT3RS,PORCHE,2021,RED,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8397,GT3RS,PORCHE,2021,BLUE,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8398,GT3RS,PORCHE,2021,GREY,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8399,GT3RS,PORCHE,2021,YELLOW,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8400,GT3RS,PORCHE,2021,GREEN,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8401,GT3RS,PORCHE,2021,WHITE,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8402,GT3RS,PORCHE,2021,BLACK,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8403,GT3RS,PORCHE,2021,RED,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8404,GT3RS,PORCHE,2021,BLUE,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8405,GT3RS,PORCHE,2021,GREY,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8406,GT3RS,PORCHE,2021,YELLOW,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8407,GT3RS,PORCHE,2021,GREEN,V6,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8408,GT3RS,PORCHE,2021,WHITE,I4,7-SPEED-MANUEL,SPORTS ,YES,NO,NO
8409,GT3RS,PORCHE,2021,BLACK,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8410,GT3RS,PORCHE,2021,RED,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8411,GT3RS,PORCHE,2021,BLUE,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8412,GT3RS,PORCHE,2021,GREY,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8413,GT3RS,PORCHE,2021,YELLOW,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8414,GT3RS,PORCHE,2021,GREEN,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8415,GT3RS,PORCHE,2021,WHITE,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8416,GT3RS,PORCHE,2021,BLACK,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8417,GT3RS,PORCHE,2021,RED,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8418,GT3RS,PORCHE,2021,BLUE,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8419,GT3RS,PORCHE,2021,GREY,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8420,GT3RS,PORCHE,2021,YELLOW,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8421,GT3RS,PORCHE,2021,GREEN,I4,7-SPEED-AUTOMATIC,SPORTS ,YES,NO,NO
8422,GT3RS,PORCHE,2021,WHITE,I4,7-SPEED-AUTOMATIC,SPORTS ,NO,NO,NO
8423,GT3RS,PORCHE,2021,BLACK,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8424,GT3RS,PORCHE,2021,RED,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8425,GT3RS,PORCHE,2021,BLUE,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8426,GT3RS,PORCHE,2021,GREY,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8427,GT3RS,PORCHE,2021,YELLOW,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8428,GT3RS,PORCHE,2021,GREEN,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8429,GT3RS,PORCHE,2021,WHITE,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8430,GT3RS,PORCHE,2021,BLACK,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8431,GT3RS,PORCHE,2021,RED,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8432,GT3RS,PORCHE,2021,BLUE,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8433,GT3RS,PORCHE,2021,GREY,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8434,GT3RS,PORCHE,2021,YELLOW,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8435,GT3RS,PORCHE,2021,GREEN,I4,7-SPEED-MANUEL,SPORTS ,NO,NO,NO
8436,M3,BMW,2014,WHITE,V8,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8437,M3,BMW,2014,BLACK,V8,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8438,M3,BMW,2014,RED,V8,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8439,M3,BMW,2014,BLUE,V8,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8440,M3,BMW,2014,GREY,V8,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8441,M3,BMW,2014,YELLOW,V8,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8442,M3,BMW,2014,GREEN,V8,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8443,M3,BMW,2014,WHITE,V8,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8444,M3,BMW,2014,BLACK,V8,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8445,M3,BMW,2014,RED,V8,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8446,M3,BMW,2014,BLUE,V8,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8447,M3,BMW,2014,GREY,V8,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8448,M3,BMW,2014,YELLOW,V8,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8449,M3,BMW,2014,GREEN,V8,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8450,M3,BMW,2014,WHITE,V8,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8451,M3,BMW,2014,BLACK,V8,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8452,M3,BMW,2014,RED,V8,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8453,M3,BMW,2014,BLUE,V8,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8454,M3,BMW,2014,GREY,V8,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8455,M3,BMW,2014,YELLOW,V8,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8456,M3,BMW,2014,GREEN,V8,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8457,M3,BMW,2014,WHITE,V8,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8458,M3,BMW,2014,BLACK,V8,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8459,M3,BMW,2014,RED,V8,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8460,M3,BMW,2014,BLUE,V8,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8461,M3,BMW,2014,GREY,V8,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8462,M3,BMW,2014,YELLOW,V8,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8463,M3,BMW,2014,GREEN,V8,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8464,M3,BMW,2014,WHITE,V6,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8465,M3,BMW,2014,BLACK,V6,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8466,M3,BMW,2014,RED,V6,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8467,M3,BMW,2014,BLUE,V6,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8468,M3,BMW,2014,GREY,V6,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8469,M3,BMW,2014,YELLOW,V6,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8470,M3,BMW,2014,GREEN,V6,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8471,M3,BMW,2014,WHITE,V6,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8472,M3,BMW,2014,BLACK,V6,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8473,M3,BMW,2014,RED,V6,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8474,M3,BMW,2014,BLUE,V6,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8475,M3,BMW,2014,GREY,V6,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8476,M3,BMW,2014,YELLOW,V6,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8477,M3,BMW,2014,GREEN,V6,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8478,M3,BMW,2014,WHITE,V6,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8479,M3,BMW,2014,BLACK,V6,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8480,M3,BMW,2014,RED,V6,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8481,M3,BMW,2014,BLUE,V6,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8482,M3,BMW,2014,GREY,V6,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8483,M3,BMW,2014,YELLOW,V6,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8484,M3,BMW,2014,GREEN,V6,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8485,M3,BMW,2014,WHITE,V6,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8486,M3,BMW,2014,BLACK,V6,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8487,M3,BMW,2014,RED,V6,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8488,M3,BMW,2014,BLUE,V6,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8489,M3,BMW,2014,GREY,V6,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8490,M3,BMW,2014,YELLOW,V6,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8491,M3,BMW,2014,GREEN,V6,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8492,M3,BMW,2014,WHITE,I4,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8493,M3,BMW,2014,BLACK,I4,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8494,M3,BMW,2014,RED,I4,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8495,M3,BMW,2014,BLUE,I4,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8496,M3,BMW,2014,GREY,I4,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8497,M3,BMW,2014,YELLOW,I4,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8498,M3,BMW,2014,GREEN,I4,5-SPEED-AUTOMATIC,SPORTS,YES,YES,NO
8499,M3,BMW,2014,WHITE,I4,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8500,M3,BMW,2014,BLACK,I4,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8501,M3,BMW,2014,RED,I4,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8502,M3,BMW,2014,BLUE,I4,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8503,M3,BMW,2014,GREY,I4,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8504,M3,BMW,2014,YELLOW,I4,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8505,M3,BMW,2014,GREEN,I4,5-SPEED-MANUEL,SPORTS,YES,YES,NO
8506,M3,BMW,2014,WHITE,I4,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8507,M3,BMW,2014,BLACK,I4,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8508,M3,BMW,2014,RED,I4,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8509,M3,BMW,2014,BLUE,I4,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8510,M3,BMW,2014,GREY,I4,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8511,M3,BMW,2014,YELLOW,I4,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8512,M3,BMW,2014,GREEN,I4,5-SPEED-AUTOMATIC,SPORTS,NO,YES,NO
8513,M3,BMW,2014,WHITE,I4,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8514,M3,BMW,2014,BLACK,I4,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8515,M3,BMW,2014,RED,I4,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8516,M3,BMW,2014,BLUE,I4,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8517,M3,BMW,2014,GREY,I4,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8518,M3,BMW,2014,YELLOW,I4,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8519,M3,BMW,2014,GREEN,I4,5-SPEED-MANUEL,SPORTS,NO,YES,NO
8520,M3,BMW,2014,BLACK,V8,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8521,M3,BMW,2014,RED,V8,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8522,M3,BMW,2014,BLUE,V8,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8523,M3,BMW,2014,GREY,V8,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8524,M3,BMW,2014,YELLOW,V8,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8525,M3,BMW,2014,GREEN,V8,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8526,M3,BMW,2014,WHITE,V8,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8527,M3,BMW,2014,BLACK,V8,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8528,M3,BMW,2014,RED,V8,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8529,M3,BMW,2014,BLUE,V8,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8530,M3,BMW,2014,GREY,V8,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8531,M3,BMW,2014,YELLOW,V8,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8532,M3,BMW,2014,GREEN,V8,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8533,M3,BMW,2014,WHITE,V8,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8534,M3,BMW,2014,BLACK,V8,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8535,M3,BMW,2014,RED,V8,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8536,M3,BMW,2014,BLUE,V8,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8537,M3,BMW,2014,GREY,V8,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8538,M3,BMW,2014,YELLOW,V8,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8539,M3,BMW,2014,GREEN,V8,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8540,M3,BMW,2014,WHITE,V8,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8541,M3,BMW,2014,BLACK,V8,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8542,M3,BMW,2014,RED,V8,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8543,M3,BMW,2014,BLUE,V8,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8544,M3,BMW,2014,GREY,V8,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8545,M3,BMW,2014,YELLOW,V8,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8546,M3,BMW,2014,GREEN,V8,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8547,M3,BMW,2014,WHITE,V6,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8548,M3,BMW,2014,BLACK,V6,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8549,M3,BMW,2014,RED,V6,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8550,M3,BMW,2014,BLUE,V6,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8551,M3,BMW,2014,GREY,V6,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8552,M3,BMW,2014,YELLOW,V6,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8553,M3,BMW,2014,GREEN,V6,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8554,M3,BMW,2014,WHITE,V6,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8555,M3,BMW,2014,BLACK,V6,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8556,M3,BMW,2014,RED,V6,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8557,M3,BMW,2014,BLUE,V6,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8558,M3,BMW,2014,GREY,V6,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8559,M3,BMW,2014,YELLOW,V6,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8560,M3,BMW,2014,GREEN,V6,5-SPEED-MANUEL,SPORTS,YES,NO,NO
8561,M3,BMW,2014,WHITE,V6,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8562,M3,BMW,2014,BLACK,V6,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8563,M3,BMW,2014,RED,V6,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8564,M3,BMW,2014,BLUE,V6,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8565,M3,BMW,2014,GREY,V6,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8566,M3,BMW,2014,YELLOW,V6,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8567,M3,BMW,2014,GREEN,V6,5-SPEED-AUTOMATIC,SPORTS,NO,NO,NO
8568,M3,BMW,2014,WHITE,V6,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8569,M3,BMW,2014,BLACK,V6,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8570,M3,BMW,2014,RED,V6,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8571,M3,BMW,2014,BLUE,V6,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8572,M3,BMW,2014,GREY,V6,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8573,M3,BMW,2014,YELLOW,V6,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8574,M3,BMW,2014,GREEN,V6,5-SPEED-MANUEL,SPORTS,NO,NO,NO
8575,M3,BMW,2014,WHITE,I4,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8576,M3,BMW,2014,BLACK,I4,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8577,M3,BMW,2014,RED,I4,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
8578,M3,BMW,2014,BLUE,I4,5-SPEED-AUTOMATIC,SPORTS,YES,NO,NO
